RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
394393,270,"Bloomington, IN",msa,IN,79198.56877,79387.59948,79370.49723,79590.21396,80008.78036,80647.97319,81463.75713,82197.48382,82774.26948,83194.5901,83788.00159,84596.11257,85464.68209,86299.53256,87057.82341,87657.52682,88359.62989,88879.93085,89318.87972,89445.54456,89738.64609,89900.53635,90312.56749,90662.87538,91822.40245,93703.64455,,99342.35442,101580.3054,103081.7321,104089.5629,105180.7437,106178.0793,107240.6943,108364.1416,109524.7256,110437.2123,110892.9754,111258.5183,112004.731,112722.2895,112815.9176,112238.8048,111814.6573,112367.1984,113661.1704,115536.2114,117107.4189,118252.4924,119229.3634,120791.1253,122804.2925,124931.3578,126930.6815,128612.9329,129781.3134,130363.1293,131024.5717,132056.2975,133459.0833,135229.4542,136981.4639,138435.3981,139400.5236,139946.7257,140612.1841,141152.399,141497.0461,141449.4388,141079.248,141140.0142,141647.0786,142099.2799,142607.1511,143420.8327,145408.0901,147622.632,149384.001,150461.9799,151107.2699,151572.4598,151278.9613,150577.733,149760.6074,149740.9458,150511.7544
394710,272,"Jackson, MI",msa,MI,60345.75215,60938.40575,61708.2297,62269.04931,62438.71394,62019.61233,61770.49433,61497.31554,61445.19488,61740.44075,62281.08671,63106.12395,63904.52,64842.99244,66226.71164,67462.40846,68721.41538,69346.29814,70129.1887,70560.69783,71414.96371,72097.67267,72826.27611,73460.89424,74087.72826,74901.39296,75536.58456,75692.88941,75526.66933,75350.38957,75228.35224,75115.87305,74710.70043,74652.62465,74672.14038,75237.90481,76408.8311,78198.59515,80407.79997,82520.62244,83641.57316,83691.34584,83356.20716,83137.65019,83195.4388,83263.66911,83991.45046,85079.68956,86226.99492,87381.89425,88727.4061,89995.5793,91373.3698,92557.15032,93433.9396,94042.81061,94520.79023,95238.08084,95680.648,95744.13744,95890.07929,96577.33674,97758.96738,98825.63095,99236.62793,99613.53381,99974.51172,100431.7307,100727.5381,100974.2631,101114.9123,100892.8349,100197.1818,99414.128,98797.79695,98570.64169,98646.17237,98918.40085,99226.61569,99374.96323,99525.51479,99997.48257,100679.7948,101476.4996,101964.4307,102281.7872
395125,273,"State College, PA",msa,PA,120591.0762,121948.4564,123340.952,124682.3373,125576.8575,126696.2493,127610.0573,128678.8263,129581.9196,130018.2008,130020.5625,130246.1118,131353.342,133650.0567,136087.3968,138068.6937,139414.9931,140982.3159,142201.5017,143571.2126,144807.0214,146163.2023,147383.3356,148576.099,149703.1774,150814.6198,151545.5632,152050.6883,151950.6035,151702.7721,151999.2652,152917.8132,153598.0379,154559.3219,155275.7587,157084.8407,159310.2759,161027.6201,162124.201,163614.7247,164396.0036,163974.8362,162025.6114,161078.5037,161825.8804,162836.8267,164835.9033,166744.0324,168502.7047,170263.51,172216.9957,174647.073,176630.1375,178584.3008,179448.9116,178887.3541,176536.9462,174116.6166,172197.1799,170273.1046,170788.1877,173100.096,177649.625,180375.6313,182790.9487,184033.7613,184226.3357,183239.4411,181638.4837,182112.908,183141.2176,184624.1309,184643.7836,183835.8749,183736.2926,185258.5486,188032.5446,190524.7217,191667.915,192269.9825,192975.2262,193873.2115,194633.5208,195570.7206,196539.5608,196674.1615
395079,274,"Sebastian, FL",msa,FL,66779.26552,67549.21954,68608.21839,69616.38338,70425.55171,71150.90337,71971.29585,72718.8581,73454.47817,74177.0125,75108.56236,76059.01138,76920.54427,77810.2083,78549.32847,78975.93715,79086.10133,79176.73338,79599.61539,80226.6764,80789.73515,81244.02798,81570.30162,82235.49876,82832.63072,83297.27302,83549.10462,83927.93289,84302.49024,84575.57531,84694.49152,84772.12373,84864.32619,85115.37187,85617.84266,86345.3881,87288.70511,87948.31884,88170.9616,88100.47303,87823.68501,87645.79381,87346.96912,87585.34259,88197.57412,89238.09566,90296.60924,91289.62813,91676.89351,91899.65445,92288.7219,93267.64366,94865.10705,97066.18827,99492.45067,101786.5985,103581.6425,105397.9632,107556.3517,110057.8163,113328.222,117057.8976,121179.13,125572.7345,129860.5276,134423.9259,138064.4587,140841.159,142347.4928,143346.0199,144173.1784,144805.9363,144644.3588,144028.5726,143110.5247,142681.2837,142204.338,141596.2182,140926.1036,140357.748,139920.764,139235.1844,138611.9328,137994.6376,137485.0185,136796.2162
394814,275,"Madera, CA",msa,CA,116360.7471,117734.2433,120543.0875,124007.0856,126661.6564,128598.2892,130020.8704,132035.9457,134674.7137,137363.0018,139989.6615,142247.7948,144468.495,146058.2242,147781.4146,149215.6443,150944.4858,151772.4802,152536.1326,153051.9799,154428.5074,155755.3097,157245.6535,158534.7258,159833.154,160249.134,160328.8789,160185.0743,160562.4283,161153.1932,161569.2192,162030.1355,162361.1434,163300.5172,164450.6228,165686.727,168039.1927,171275.1417,175077.8584,178275.8424,180191.5028,181464.1397,183194.0546,183962.5774,184683.6236,184616.22,186621.9052,188949.2192,190755.6379,192335.7734,194697.5428,198269.1816,202541.7719,207050.8253,210439.9467,212445.6388,213621.7747,215792.8181,218922.5307,221421.7248,223221.9593,224390.3994,226286.2979,228408.2981,230101.4072,231246.5791,231407.3643,231318.5083,230944.6787,231068.3999,230504.3414,229603.0394,228594.412,228097.7499,227251.3718,226636.7828,225628.3493,225738.5561,226247.8559,228200.8026,230173.3447,231894.0038,233229.1866,234095.466,233874.0981,233068.0307
394453,277,"Chambersburg, PA",msa,PA,90855.33815,91640.78493,92703.5772,93198.66092,93246.0491,93032.23969,92972.19542,93700.59695,94491.61198,96314.13518,98086.17484,100100.3159,101844.5098,104043.4223,106929.3337,109550.2597,111378.6276,111890.6223,112471.335,112594.8024,113324.8453,112956.8212,112708.1568,111800.417,111582.3116,111826.4908,112779.5072,113820.3757,114797.0105,114946.0115,114903.3093,114536.1523,114203.6434,113814.2916,114176.1091,115305.182,117412.4014,119584.7163,121450.8946,122593.0956,123168.7329,122456.2892,121009.0201,119526.804,119757.6463,120591.014,122060.6021,123199.4739,123910.4647,123965.9741,124078.676,124953.2966,126683.1939,128833.6879,131996.9846,134901.803,137461.2573,139318.8666,141311.9795,142825.2466,142683.8912,141856.6578,140723.6662,141076.1522,141223.9586,142356.9958,143103.1251,144233.445,144438.1734,144519.8113,144569.89,145145.4999,145767.7095,146637.0633,147263.5886,148387.5594,148336.7611,148568.4822,148060.3372,147582.1352,146026.557,144551.7882,144083.0493,144450.2931,144334.7182,143375.3248
395193,278,"Vineland, NJ",msa,NJ,57945.17394,58215.9871,58370.68747,58744.77076,58792.16243,58460.6297,58362.77639,58676.28332,59201.21136,59621.95185,59607.03654,59515.54975,59349.81613,59358.09032,59471.5567,59205.19781,59027.93619,58815.57201,59151.45519,59522.77038,59878.76172,60040.76354,60295.51961,60763.5379,61443.57872,62148.85307,62503.45833,62705.32146,62401.36644,62238.81623,61959.16667,61810.65263,61247.7966,60898.88422,60995.53272,61953.78797,63648.961,65644.52529,67757.58051,69852.83987,71574.52464,72705.49402,72309.31602,71411.13703,70838.53581,71387.52584,72781.76077,74498.94598,76296.04364,78260.17393,80347.08567,82344.96221,84576.22384,87106.69769,89856.93695,92414.72853,94481.21646,96269.30604,97666.56837,98519.99617,99337.90672,100354.7478,101852.7144,103430.3187,104889.806,106510.2246,107477.9275,108057.8576,108375.5437,109591.9705,111265.3138,112809.9477,113923.2071,114901.7568,115650.7396,116419.0375,117152.4155,118334.6725,119722.4421,121187.6856,122735.8556,124652.2318,126732.898,127983.6112,127859.794,127011.5617
394703,279,"Idaho Falls, ID",msa,ID,87464.25937,88395.36982,89180.6629,89700.60544,89913.08642,90193.09074,90616.77636,91228.89929,91978.47312,92839.24538,93748.06792,94652.7064,95855.188,97536.4499,99727.9361,101788.068,103681.5198,105068.4432,106459.1019,107784.2248,109130.4616,110122.6079,111112.2254,112111.2508,113334.7881,114331.0385,115711.818,117139.5079,119106.7639,120943.085,122881.0859,124455.293,125610.2586,126656.8058,127797.0921,129310.3286,131133.6945,133206.1691,135783.4672,138540.9023,140972.4977,142357.9698,143350.0496,144792.566,147338.9629,150269.4941,153820.941,157837.7249,162380.7621,167169.4356,172572.5933,178663.3772,185384.0229,192239.9629,198309.9993,203294.1754,206455.599,209370.438,211856.5505,214579.7178,217054.2543,220649.2718,225603.0738,231621.2363,236540.3342,240313.5532,241251.0621,240233.7862,237485.4266,234881.6797,232262.1162,229390.6694,226059.7046,222801.6223,219967.1442,218432.8669,217435.8141,217083.3604,216532.1077,216587.0763,217150.6836,217858.641,218118.3187,217800.0486,217992.3889,219396.4326
394639,280,"Grand Junction, CO",msa,CO,117889.118,118585.5296,119125.6341,119929.5564,120874.9856,121675.1669,122643.4372,123886.8313,125285.7615,126413.2889,127350.8691,128445.0917,129768.3398,131216.7093,132867.4148,134241.1046,135482.7899,136432.4899,137620.9886,138666.8722,139731.5564,140558.7302,141531.0629,142510.1453,143684.5586,144890.1597,146312.6844,147852.2151,149846.9467,152068.3175,154138.6371,155589.241,156112.038,156659.4606,157748.4999,159556.922,161738.136,163662.6441,165469.3157,167040.0968,168430.6374,169513.9598,170558.0119,171797.5005,173940.7547,175882.5043,177750.4982,178852.9446,180183.7345,182232.9567,185407.6472,189399.7278,194191.0901,199546.4181,204970.7736,209383.4743,211950.4274,213666.9538,215509.4325,217813.2869,220554.9584,223244.0352,226573.6665,229816.1713,232461.9951,234366.4435,235327.3921,235788.0393,235749.4633,235750.0927,235377.9445,234338.6174,232817.3558,231632.8256,231240.8304,231987.0064,233067.1387,234072.7364,234029.7808,233586.2016,233086.2534,233010.6777,233482.0014,234003.1338,234672.5742,235211.434
394563,281,"Elizabethtown, KY",msa,KY,48594.96404,48854.98006,49375.2138,49873.34409,50085.07109,49963.87018,50062.72236,50486.71268,51229.63618,52135.77457,53063.17773,53689.96217,53943.92808,54010.71575,54280.65585,54400.83612,54362.56885,53944.45098,53900.58472,54003.05636,54316.63639,54293.64101,54470.3875,54707.52753,55060.98507,55337.87319,55733.29816,56294.01994,56764.05714,57044.63087,57302.48439,57703.83037,58044.08612,58319.49295,58601.95434,59094.96261,59923.63487,60844.03964,61811.68294,62472.93998,63014.0926,63396.63874,63927.32659,64879.59172,66440.46792,68271.30075,69899.11599,71095.14856,72026.90249,72928.37006,73967.29465,75081.53519,76411.85587,78036.0731,79550.71819,80691.64561,81127.75676,81540.46322,82155.34162,82892.33377,84048.44076,85391.93784,86651.88623,87453.99124,88060.01251,89373.74916,90840.09104,92036.20944,92403.87242,92625.52691,92706.84243,92525.42857,91556.3135,90593.80745,90239.34735,91246.33459,92918.68891,94666.41354,96006.98189,96718.7441,97464.48716,98224.7227,99531.94202,100662.9364,101558.3741,102312.6185
394917,282,"Niles, MI",msa,MI,78800.31844,79276.79071,79699.8592,79957.25878,80100.83648,80003.53783,80042.95551,80213.59706,80953.88724,81902.51527,83238.55609,84029.96657,84848.40117,85400.35247,86278.00221,86883.08925,87339.87073,87574.72124,88153.8333,88837.13688,89310.1538,88999.81073,88852.34892,89251.25945,90769.27103,92570.65724,94502.25012,95807.97673,96397.13848,96338.78746,95885.02947,95480.70243,95410.87836,95997.18458,96796.5782,97526.76307,98196.72374,99246.0697,100599.9225,101718.4165,102099.9014,101835.9553,101673.196,102315.2745,104019.6042,106377.1818,108704.9863,110492.4037,111683.2692,112887.3458,114282.2792,116226.4167,118723.698,121824.087,123734.9819,124470.6661,124248.4208,124572.2773,124971.7595,125476.9004,126733.6123,129106.9793,132045.1996,134859.0337,136589.1728,137852.4184,138287.9096,138600.695,138488.7846,138840.6012,139386.6099,140014.2284,140366.4483,140603.3169,141104.4132,141897.6209,142898.2967,143742.858,144588.5979,145724.6371,146941.7614,147753.8103,148112.8927,148464.8219,149122.8661,150059.3141
394873,283,"Monroe, MI",msa,MI,62865.3551,63050.38567,63268.45599,63437.88232,63692.90507,63773.88174,64232.77176,64820.0888,65467.81677,66031.02723,66409.14473,66906.17867,67335.24177,67597.18468,68077.06596,68332.23736,68866.66773,69164.29056,70340.99577,72021.65962,73753.44036,74786.75022,75119.11266,75418.98895,75862.48741,76809.54285,77991.9958,79105.83717,79620.56197,79824.20897,79600.92012,79642.37848,79579.9849,79992.10503,80390.59969,80593.76116,80408.28504,80430.90047,81029.60402,82113.30608,82809.70318,83016.93265,82944.39752,83378.86294,84477.2493,86130.09388,88020.53553,89740.0281,91199.31557,92591.41089,94129.31255,95558.87153,97189.64942,99002.8989,100289.5252,100622.4037,100106.6916,100133.4064,100564.6285,101216.114,102013.0176,103244.8893,104716.127,106106.7126,106854.577,107478.4674,107535.5674,107241.5059,106522.4547,106308.6211,106646.9234,107374.9348,107996.8422,108441.7986,108911.8117,109264.7721,109874.9263,110486.5542,111126.8506,111654.2325,112176.4252,112842.5668,113608.0854,114269.8954,114617.1483,114941.116
395066,284,"Santa Fe, NM",msa,NM,162606.1345,164186.3599,166911.6653,170235.5472,173077.7292,175347.1076,177615.0874,180130.2274,182547.2739,184221.5665,185603.272,187321.5316,188912.3414,189992.3411,189098.4474,187512.9875,185242.3424,184040.1359,184141.8009,185273.3827,187385.3103,189203.542,191418.7604,194123.2228,197596.501,200608.0495,203500.7827,206154.7861,209090.6619,211674.8598,214069.2302,216319.6059,218000.17,219374.963,221006.7774,223327.9461,228144.9222,232312.8299,236031.0758,237092.6976,238065.8437,239086.9755,240750.8164,243017.4648,245459.5348,248001.8822,251168.2624,255242.4352,258983.563,262710.1907,266450.388,271056.422,275833.1374,279352.2479,282481.018,284908.3878,287602.3,290398.83,294131.1146,297662.0164,300622.6257,303334.662,307792.8739,313058.7291,318367.6296,322349.9447,324579.6514,323962.8087,321841.5632,320282.5581,319249.1611,318110.1769,316125.8927,314764.0393,314680.9257,316613.7539,319762.3892,323406.7903,325537.5773,326536.7081,326399.0823,326784.5962,327497.4882,328233.2625,328475.9544,328464.5802
394493,285,"Concord, NH",msa,NH,118362.1318,118865.8739,119659.2082,120651.9184,121514.2228,122260.7003,123333.9458,124499.8471,125663.9241,126714.5018,127727.0379,128737.7622,129522.9247,130226.7875,130947.9258,131645.9116,132502.6504,133474.2154,134553.6498,135458.1419,136118.732,136467.8752,136792.1357,137046.7912,137584.6876,138334.7452,139210.4335,139824.0249,140372.1447,141159.6066,142346.3524,143534.445,144507.24,145384.1314,146463.5212,147508.748,148581.3952,149803.7014,151429.3505,152996.262,154058.9005,154488.9065,155038.3066,156366.6102,159093.8863,162500.1771,166150.3067,169550.6175,172612.8847,175758.9182,179258.4565,183360.6297,187654.2465,192087.4234,195568.9594,196723.7158,195657.8849,193976.1688,193513.9499,193868.1194,196258.4047,200342.2623,205751.769,211518.0388,216696.9653,221172.0255,223643.458,224447.9796,224289.6427,224142.9079,224431.7195,224758.0024,224917.482,225361.2198,226755.9341,229208.1229,231972.2804,234838.878,237656.7432,240996.427,244100.5247,246590.1497,248249.0816,249390.9219,250256.634,251331.6494
394314,286,"Alexandria, LA",msa,LA,,54604.94776,54510.70654,54389.63128,54273.99326,54278.38889,54910.21416,56065.81506,57454.51558,58592.37768,59295.35846,60056.97892,60702.35376,61229.48175,61416.89383,61361.25414,61423.39987,61484.94242,61895.71179,62322.00277,62559.8608,62394.30132,62218.77671,62637.05063,63131.89301,63689.64456,63969.71229,64095.09716,63957.31933,63511.61128,63202.28852,62644.39131,62099.07585,61541.37089,61507.33184,61927.77594,62475.70212,62849.63617,62847.31729,63020.66142,62950.73968,62754.83596,62671.49408,63358.20161,64994.46213,66886.22906,68377.28638,69461.57603,70081.83559,70689.96234,70995.58282,70957.88948,70650.67101,70205.0932,69782.11789,69004.70125,68228.69207,67837.63291,68216.19446,68721.99984,69175.45253,69245.20719,69490.53269,69830.69875,69919.11511,70154.82635,70587.59932,71294.28427,71653.18662,71459.36765,71526.66408,71718.62506,71853.42228,71720.15548,71754.07495,72194.17018,73001.73984,73657.48094,73702.85122,72773.90381,71664.04447,71351.42775,71897.91757,72740.15177,73371.34149,74117.39448
395163,287,"Traverse City, MI",msa,MI,131893.018,133068.146,134167.4256,135507.7188,136434.6501,137067.8541,137728.9914,138818.174,140089.3404,141209.5652,142047.4218,143163.6381,144220.9548,145220.3904,146105.7466,147107.5212,148396.1336,149140.6017,150197.5046,151133.1706,152503.8194,153254.8308,153830.8876,154098.8338,154446.5169,155059.9525,155923.3097,156626.6948,157112.625,157659.607,158340.9925,158957.9597,159436.1021,160201.7744,161423.2536,162671.5351,164965.714,168164.2881,172176.6518,175009.7723,175714.3007,173712.4886,171180.302,169535.882,170063.634,171819.4737,174805.2553,178748.9918,182878.7515,186807.0814,190818.447,195385.0017,200771.0262,206456.9006,211113.0475,214331.8378,216034.5257,217851.7168,220130.4551,222471.0042,225314.1806,228858.2101,233512.4723,238553.218,243458.7474,248139.3087,250830.1431,251207.9327,250200.4081,250114.6803,251104.8717,252000.1998,251441.4725,249697.0801,248300.964,248563.7552,250667.1986,253763.8984,256982.7692,259566.1256,261826.1954,263454.0641,265020.8619,265860.0178,266576.2701,266871.5736
394359,288,"Bangor, ME",msa,ME,64365.58055,64593.30636,64921.86199,65450.11347,65788.28702,66091.86501,66528.94439,67162.29476,67614.96326,67929.37653,68054.44309,68377.86442,68780.99304,69403.5802,70097.78619,70856.9115,71388.3296,71800.0277,72225.17512,72856.92624,73602.61968,74154.52534,74736.27636,75287.66103,75704.06565,75720.64226,75636.8724,75446.98012,75341.54812,75427.13658,75925.42602,76745.33086,77317.81912,77697.98906,78138.97715,78605.66355,79139.77192,79469.85871,80076.41343,80804.99852,81355.33216,81616.31919,82106.53343,83255.40685,85117.79946,87474.41607,90217.48149,92862.55879,95137.28441,97099.54894,99298.18788,101742.4013,104331.6833,107013.6097,109044.2722,110383.8929,111105.9082,111795.7869,112813.2506,113671.7753,115324.7598,117798.8324,120942.6644,124063.9387,126360.369,128426.7271,129589.7271,129849.1258,129049.2209,128143.9643,127980.1252,128828.683,129891.964,130727.5757,131396.7231,132616.0252,134405.8822,136340.2702,137778.0491,138778.9446,139803.5781,140790.5533,141716.5617,142128.1489,142420.7328,142561.6739
394685,289,"Homosassa Springs, FL",msa,FL,54105.05503,54411.0819,54751.14798,55333.89276,56042.13643,56814.30944,57629.48666,58404.07838,59194.28792,59772.15163,60263.68276,60772.9648,61527.46544,62464.66438,63612.43474,64522.53915,65477.66706,66214.3545,67312.92967,68446.6067,69497.04436,70167.40375,70590.52903,71053.25567,71409.66799,71620.61496,71702.79408,71889.36541,72281.76165,72649.43712,72990.1042,73366.37677,73975.49719,74789.83285,75663.01001,76505.88354,77773.43637,79036.9,80182.96169,81234.45273,81747.19289,81827.80441,81323.24482,81659.55255,83065.84208,85262.17281,87684.65236,89953.81945,91735.33444,93256.96049,95096.21823,97443.33875,100396.2254,103959.2412,107210.4301,109868.9851,111452.8504,113199.8528,114886.6217,116439.7231,118199.1843,120544.0382,123628.3779,126798.9451,130107.7885,133560.85,136563.0395,138568.0237,139382.013,139797.386,140246.0906,140678.0951,140022.3633,139453.2844,139214.4891,140160.7533,140966.0401,141817.3129,142405.4584,142800.6271,142805.3177,142860.3036,143086.8419,143323.7934,143229.6188,143029.7582
394723,291,"Jefferson City, MO",msa,MO,69839.38684,70143.01715,70363.26284,70474.60147,70258.33967,70037.10524,70134.07322,70719.72479,71608.36213,72610.85447,73276.15673,73892.06391,74089.65753,74528.15084,75318.94321,76464.79162,77732.90055,78522.86857,79012.05378,78991.4315,79034.6146,79200.37409,79573.42478,79894.57199,80437.0106,81317.99905,82496.94906,83243.89204,83560.20992,83545.52583,83535.78468,83246.46129,82594.72885,82143.81645,82286.60132,82958.17323,83718.86124,84196.92079,84578.68251,84997.2704,85649.42049,86192.5308,87039.38655,88194.63168,90052.90715,91863.70741,93667.26333,95244.2969,96331.04332,97486.31393,98614.53618,100463.7919,102003.4541,103345.8296,103746.1834,104051.2325,104257.5872,104942.1559,105889.0564,106766.5445,107664.0451,108713.2987,110198.1949,111855.6849,113243.2645,114907.2927,116416.4547,117722.2638,118085.3891,118092.7075,117982.304,117748.5024,117648.569,117691.1674,117970.9157,118427.1376,118841.9481,119330.0148,119676.1632,119912.5487,120192.1745,120527.3195,121041.753,121535.367,122158.4233,123106.7765
394802,294,"London, KY",msa,KY,41941.11115,41981.41495,42008.00124,41945.93004,41801.26517,41898.01879,42119.33562,42655.33625,43101.79115,43418.32863,43287.68049,43021.89879,42818.00538,42854.35519,43145.30583,43431.58768,43566.94774,43308.12192,43151.45821,42960.41962,42767.0663,42203.37877,41859.9117,41635.74727,41551.30593,41208.42685,41026.79535,41031.34623,41197.93654,41165.53552,41013.86642,40875.94627,40762.90552,40723.61336,40637.55348,40554.29045,40521.16708,40601.7889,40901.95868,41068.14359,41234.35444,41172.21508,41326.61858,41777.99951,42854.41537,44087.91842,45382.08698,46541.58086,47676.55978,48840.06019,50077.65399,50952.98668,51519.91519,51743.54351,51714.19244,51335.15422,50564.33133,50236.75164,50627.24623,51329.99009,52313.99201,53022.26622,53755.64342,54143.58534,54357.23745,54745.36289,55453.99616,56377.55874,57013.67869,57330.99941,57357.70229,57327.97381,56847.85731,56475.34862,56590.97703,57474.80625,58833.07382,60177.55874,61323.49854,61819.56131,62020.47917,61663.01062,61556.16377,61387.42356,61349.52873,61327.15291
394306,295,"Albany, GA",msa,GA,39367.00634,38717.24834,37910.74404,37224.77118,36559.57744,36037.28963,35866.06477,35940.32441,36184.83888,36537.45511,36884.31971,37367.4004,37863.99696,38432.04616,38778.40089,39035.02545,39126.68753,39125.88772,39264.6259,39473.09287,39653.61855,39604.62031,39766.82858,40094.72391,40491.92513,40739.58333,40923.06716,40888.46503,40667.38926,40486.03876,40519.78178,40621.60402,40597.59178,40613.95975,40749.36167,41129.96962,41568.71937,42146.70139,42888.49428,43644.75332,44242.76971,44370.32478,44398.02587,44601.43693,45292.65062,46106.73979,46931.1372,47507.31421,47757.22566,48012.0542,48439.19427,49213.00794,50118.45621,51065.76014,52003.45651,53156.27397,54573.33994,56106.4217,57447.9951,58257.97195,58740.5085,58925.0363,58701.19144,58260.38448,57780.50131,58039.07792,58901.01214,59989.57507,60698.32388,60971.10497,60780.85018,60314.2329,59833.8804,59326.81103,59184.39028,59253.95686,59533.01782,59737.51205,59776.66188,59806.70908,60089.18172,60586.74603,61422.07781,61896.35678,62510.17038,62819.41836
395102,297,"Sioux City, IA",msa,IA,62414.03717,62404.17909,62387.39827,62378.80903,62471.71801,62681.3257,62946.3524,62991.59794,63126.63323,63403.60431,63865.53309,64388.05033,64962.53779,65975.97246,66848.93708,67597.40992,67737.70978,67722.84143,68045.93746,68387.57275,68808.40138,68878.95087,69154.71261,69523.07861,69862.32,70092.22894,70481.93294,70956.7433,71687.61175,72056.29311,72124.69596,71929.80043,71895.37584,72171.15889,72429.87385,72806.29727,73842.07463,74902.41079,75680.06148,75606.68291,75495.22892,75617.68279,76002.04217,76842.95154,78021.46329,78949.93414,79547.26455,79645.68666,79534.81909,79691.06732,80232.75869,81187.57321,81884.65731,82661.22558,83230.47469,83674.01505,83814.79233,84258.53356,85010.33282,85572.98628,86005.62449,86385.8332,87021.53162,87570.64767,88178.10096,88870.76512,89842.24183,90841.57773,91675.70493,92413.08488,92908.31338,93110.23857,92225.13854,90995.90345,90194.16502,90837.22826,92009.84899,93212.12998,93773.95082,94221.02554,94452.39065,94850.72124,95309.5055,95624.77873,95773.26778,95874.65985
395223,298,"Wichita Falls, TX",msa,TX,33940.30479,33901.59824,33945.78093,33909.87542,33723.56242,33623.13856,33711.58458,33999.63898,34299.95325,34502.89047,34812.41839,35078.98453,35152.21226,35419.72887,35979.20692,36895.35615,37494.42114,37838.46066,37979.88992,38095.56351,38015.46748,37653.1514,37217.09716,37070.56394,37172.16594,37535.98226,37892.99634,38264.35711,38402.95783,38381.97951,38226.16314,38107.61214,38130.20035,38369.39087,38646.19833,38867.81207,38918.21496,38965.05824,39143.68075,39407.22603,39604.29903,39632.05411,39748.02374,40220.27857,41124.40353,42074.06837,42955.55384,43511.23568,44099.25421,44410.04344,44802.55021,45201.32859,46028.18722,47021.54599,47758.32113,48299.40146,48521.28838,49077.18443,49868.86807,50693.44714,51643.99053,52612.41716,53511.64868,53913.95932,53840.58668,53819.24404,53928.44431,54078.8898,54103.84354,54097.4221,53621.30369,52930.92503,51757.82199,50727.91201,49895.45106,49776.66819,50060.08682,50365.87709,50716.04966,51046.4094,51781.94268,52482.39884,53515.82751,54032.32579,54396.784,54332.65101
395182,300,"Valdosta, GA",msa,GA,69768.7098,70688.36179,72163.48726,73335.60299,73623.28196,73776.62212,74287.45525,74906.01094,75316.41618,75793.63648,76447.04678,77301.74749,77804.62049,78128.33865,78657.59568,79344.10193,79837.04301,79760.97196,79765.89188,80203.57825,81070.37831,81894.30128,82803.72437,83654.43027,84060.79496,84119.15611,84104.08701,84143.15695,84114.15746,83705.16554,83086.22626,82449.85656,81611.02377,81110.80444,80707.47085,80816.19077,81093.10725,81901.06504,83176.58224,84867.60336,86309.70183,87217.1171,87919.56754,88617.40966,90174.29893,91875.13266,94078.65294,96158.22174,98105.33806,99200.72327,99905.93059,100745.0066,102423.8935,104506.2173,106428.4341,108190.2406,109795.1984,111482.0934,113452.6575,114784.9139,116103.1676,117388.1517,118457.2985,118904.7311,118465.036,119233.5632,120851.2966,123130.8893,124557.5183,125061.7413,124820.9553,123880.7392,122606.1265,120962.7472,119934.5751,119836.3443,120424.0142,121596.4942,122327.8198,122020.8302,120794.4261,119732.5993,119640.9105,119841.0016,119970.1916,120098.7553
394800,301,"Logan, UT",msa,UT,130696.2364,131818.1786,133181.0646,134825.7006,136475.0556,138203.8327,140070.872,142338.7555,144735.1703,147373.3894,149707.8677,151974.5463,154033.8087,155936.366,158141.0651,160304.2305,163002.0459,165311.9017,167517.273,169177.5814,170674.7176,171916.0703,173693.8591,175173.0917,176878.5499,177704.9614,178871.9039,179812.2489,181389.1466,182872.5279,184175.9423,185321.7667,186443.8409,188238.8737,190868.9706,193776.7743,196244.4138,198166.1834,199996.3506,201780.968,203311.0992,204535.4449,206152.6409,208148.1664,210720.9856,213925.1313,218467.662,223937.6108,228845.0599,233575.7955,238400.8438,245129.1481,252530.7173,260206.2496,267429.495,273655.8017,279565.2064,285355.5846,291406.2757,297247.805,301636.9198,305784.7146,311091.7465,317548.0172,323817.5902,327648.8635,327919.817,325738.0165,322540.2095,320471.0422,319100.6883,318652.9778,318284.824,317197.0745,315419.1039,314815.088,315254.4716,316547.5178,317043.4002,316645.917,315227.0553,314220.7403,313411.6645,311943.3195,309677.5631,308240.5157
